"country_name","country_code","anio","tasa.de.gasto.publico","gasto_wins"
"Montenegro","MNE",2010,-0.354023426450297,-0.354023426450297
"Montenegro","MNE",2023,3.07542352986003,3.07542352986003
"Mongolia","MNG",2000,NA,NA
"Mongolia","MNG",2010,NA,NA
"Mongolia","MNG",2023,3.24870192496569,3.24870192496569
"Mariana","MNP",2000,NA,NA
"Mariana","MNP",2010,NA,NA
"Mariana","MNP",2023,NA,NA
"Mozambique","MOZ",2000,11.2104593391729,11.2104593391729
"Mozambique","MOZ",2010,10.5220429029093,10.5220429029093
"Mozambique","MOZ",2023,6.66049660908945,6.66049660908945
"Mauritania","MRT",2000,-0.0821993762550903,-0.0821993762550903
"Mauritania","MRT",2010,3.17418740782757,3.17418740782757
"Mauritania","MRT",2023,10.6,10.6
"Mauricio","MUS",2000,8.82987753549568,8.82987753549568
"Mauricio","MUS",2010,2.59965447205587,2.59965447205587
"Mauricio","MUS",2023,-3.69007304073411,-3.69007304073411
"Malawi","MWI",2000,NA,NA
"Malawi","MWI",2010,NA,NA
"Malawi","MWI",2023,NA,NA
"Malasia","MYS",2000,1.63083063577886,1.63083063577886
"Malasia","MYS",2010,2.75924886539698,2.75924886539698
"Malasia","MYS",2023,3.31814344193396,3.31814344193396
"América del Norte","NAC",2000,5.99344937242292,5.99344937242292
"América del Norte","NAC",2010,0.181205967833591,0.181205967833591
"América del Norte","NAC",2023,2.75454394250052,2.75454394250052
"Namibia","NAM",2000,1.26982068662846,1.26982068662846
"Namibia","NAM",2010,1.00650127686772,1.00650127686772
"Namibia","NAM",2023,1.33917050956495,1.33917050956495
"Nueva Caledonia","NCL",2000,NA,NA
"Nueva Caledonia","NCL",2010,NA,NA
"Nueva Caledonia","NCL",2023,NA,NA
"Níger","NER",2000,-3.03595267650199,-3.03595267650199
"Níger","NER",2010,-6.39567093144923,-6.39567093144923
"Níger","NER",2023,2.24646514099138,2.24646514099138
"Nigeria","NGA",2000,NA,NA
"Nigeria","NGA",2010,NA,NA
"Nigeria","NGA",2023,NA,NA
"Nicaragua","NIC",2000,1.94451474000591,1.94451474000591
"Nicaragua","NIC",2010,2.18298390625043,2.18298390625043
"Nicaragua","NIC",2023,1.31676886425589,1.31676886425589
"Países Bajos","NLD",2000,3.30273371899904,3.30273371899904
"Países Bajos","NLD",2010,0.921547989038189,0.921547989038189
"Países Bajos","NLD",2023,3.55883597725,3.55883597725
"Noruega","NOR",2000,2.10523823523027,2.10523823523027
"Noruega","NOR",2010,2.19335601490269,2.19335601490269
"Noruega","NOR",2023,3.63139711375192,3.63139711375192
"Nepal","NPL",2000,NA,NA
"Nepal","NPL",2010,1.31913254034848,1.31913254034848
"Nepal","NPL",2023,-21.2096056135731,-13.955746624422
"Nauru","NRU",2000,NA,NA
"Nauru","NRU",2010,NA,NA
"Nauru","NRU",2023,NA,NA
"Nueva Zelandia","NZL",2000,1.1404782588879,1.1404782588879
"Nueva Zelandia","NZL",2010,2.01129155266739,2.01129155266739
"Nueva Zelandia","NZL",2023,NA,NA
"Miembros OCDE","OED",2000,3.78569994592348,3.78569994592348
"Miembros OCDE","OED",2010,0.86690047900268,0.86690047900268
"Miembros OCDE","OED",2023,1.80012653402673,1.80012653402673
"Omán","OMN",2000,5.3218727139722,5.3218727139722
"Omán","OMN",2010,5.68743818001978,5.68743818001978
"Omán","OMN",2023,3.97719273546389,3.97719273546389
"Otros Estados pequeos","OSS",2000,2.49145570313722,2.49145570313722
"Otros Estados pequeos","OSS",2010,0.175040619793592,0.175040619793592
"Otros Estados pequeos","OSS",2023,0.849293128683541,0.849293128683541
"Pakistán","PAK",2000,7.52075170277004,7.52075170277004
"Pakistán","PAK",2010,-3.06610664508727,-3.06610664508727
"Pakistán","PAK",2023,-3.89171043076266,-3.89171043076266
"Panamá","PAN",2000,4.47186932099403,4.47186932099403
"Panamá","PAN",2010,6.67946244286981,6.67946244286981
"Panamá","PAN",2023,3.35624411222348,3.35624411222348
"Perú","PER",2000,3.09980145062603,3.09980145062603
"Perú","PER",2010,3.90099816663272,3.90099816663272
"Perú","PER",2023,3.50134069094159,3.50134069094159
"Filipinas","PHL",2000,-0.958322496013096,-0.958322496013096
"Filipinas","PHL",2010,4.17352454774908,4.17352454774908
"Filipinas","PHL",2023,0.334150375026582,0.334150375026582
"Palau","PLW",2000,NA,NA
"Palau","PLW",2010,-1.0335138498634,-1.0335138498634
"Palau","PLW",2023,-0.636942675159233,-0.636942675159233
"Papua Nueva Guinea","PNG",2000,3.66607842423237,3.66607842423237
"Papua Nueva Guinea","PNG",2010,NA,NA
"Papua Nueva Guinea","PNG",2023,NA,NA
"Polonia","POL",2000,7.87511981571245,7.87511981571245
"Polonia","POL",2010,2.77054963190089,2.77054963190089
"Polonia","POL",2023,4.54866719419815,4.54866719419815
"previa al dividendo demográfico","PRE",2000,NA,NA
"previa al dividendo demográfico","PRE",2010,NA,NA
"previa al dividendo demográfico","PRE",2023,NA,NA
"Puerto Rico (US)","PRI",2000,-4.44240284239355,-4.44240284239355
"Puerto Rico (US)","PRI",2010,-3.35922867784313,-3.35922867784313
"Puerto Rico (US)","PRI",2023,0.292976895487527,0.292976895487527
"Corea, República Popular Democrática de","PRK",2000,NA,NA
"Corea, República Popular Democrática de","PRK",2010,NA,NA
"Corea, República Popular Democrática de","PRK",2023,NA,NA
"Portugal","PRT",2000,4.31345620941117,4.31345620941117
"Portugal","PRT",2010,-1.41203815863656,-1.41203815863656
"Portugal","PRT",2023,1.02662307026971,1.02662307026971
"Paraguay","PRY",2000,-3.69100709138473,-3.69100709138473
"Paraguay","PRY",2010,8.03351485365226,8.03351485365226
"Paraguay","PRY",2023,5.10487042498298,5.10487042498298
"Ribera Occidental y Gaza","PSE",2000,6.88275686952487,6.88275686952487
"Ribera Occidental y Gaza","PSE",2010,5.45066431121417,5.45066431121417
"Ribera Occidental y Gaza","PSE",2023,-5.52946664593375,-5.52946664593375
"Estados pequeos de las Islas del Pacfico","PSS",2000,NA,NA
"Estados pequeos de las Islas del Pacfico","PSS",2010,NA,NA
"Estados pequeos de las Islas del Pacfico","PSS",2023,NA,NA
"posterior al dividendo demográfico","PST",2000,3.7928119146039,3.7928119146039
"posterior al dividendo demográfico","PST",2010,0.860951623162379,0.860951623162379
"posterior al dividendo demográfico","PST",2023,1.61901278302156,1.61901278302156
"Polinesia Francesa","PYF",2000,NA,NA
"Polinesia Francesa","PYF",2010,NA,NA
"Polinesia Francesa","PYF",2023,NA,NA
"Qatar","QAT",2000,NA,NA
"Qatar","QAT",2010,NA,NA
"Qatar","QAT",2023,NA,NA
"Rumania","ROU",2000,-1.70466704460554,-1.70466704460554
"Rumania","ROU",2010,-1.69580267640058,-1.69580267640058
"Rumania","ROU",2023,6.3193896432556,6.3193896432556
"Federación de Rusia","RUS",2000,2.00022440802556,2.00022440802556
"Federación de Rusia","RUS",2010,-1.49991188439616,-1.49991188439616
"Federación de Rusia","RUS",2023,3.8,3.8
"Rwanda","RWA",2000,4.41281975499297,4.41281975499297
"Rwanda","RWA",2010,10.3885656907571,10.3885656907571
"Rwanda","RWA",2023,1.17649258205496,1.17649258205496
"Asia meridional","SAS",2000,1.46079490943978,1.46079490943978
"Asia meridional","SAS",2010,5.25821785810712,5.25821785810712
"Asia meridional","SAS",2023,7.46698015475202,7.46698015475202
"Arabia Saudita","SAU",2000,NA,NA
"Arabia Saudita","SAU",2010,1.17932937510655,1.17932937510655
"Arabia Saudita","SAU",2023,5.54254273360468,5.54254273360468
"Sudán","SDN",2000,25.9667191198538,25.9667191198538
"Sudán","SDN",2010,5.17403554878932,5.17403554878932
"Sudán","SDN",2023,-27.0999987626663,-13.955746624422
"Senegal","SEN",2000,1.17516475516378,1.17516475516378
"Senegal","SEN",2010,2.53465374311183,2.53465374311183
"Senegal","SEN",2023,4.97018153188287,4.97018153188287
"Singapur","SGP",2000,18.3219998084475,18.3219998084475
"Singapur","SGP",2010,10.2181783836539,10.2181783836539
"Singapur","SGP",2023,1.77517297574722,1.77517297574722
"Islas Salomón","SLB",2000,NA,NA
"Islas Salomón","SLB",2010,10.0171680226917,10.0171680226917
"Islas Salomón","SLB",2023,NA,NA
"Sierra Leona","SLE",2000,51.2187991880125,29.5557547127829
"Sierra Leona","SLE",2010,55.4366878925634,29.5557547127829
"Sierra Leona","SLE",2023,0.481397094630509,0.481397094630509
"El Salvador","SLV",2000,2.37917501215526,2.37917501215526
"El Salvador","SLV",2010,2.59128386336866,2.59128386336866
"El Salvador","SLV",2023,3.3162226024607,3.3162226024607
"San Marino","SMR",2000,NA,NA
"San Marino","SMR",2010,NA,NA
"San Marino","SMR",2023,NA,NA
"República Federal de Somalia","SOM",2000,NA,NA
"República Federal de Somalia","SOM",2010,NA,NA
"República Federal de Somalia","SOM",2023,4.98315515778955,4.98315515778955
"Serbia","SRB",2000,7.40205413365929,7.40205413365929
"Serbia","SRB",2010,0.792722287545217,0.792722287545217
"Serbia","SRB",2023,-2.40872997214416,-2.40872997214416
"África al sur del Sahara (excluido altos ingresos)","SSA",2000,2.57360231575596,2.57360231575596
"África al sur del Sahara (excluido altos ingresos)","SSA",2010,3.49193619253482,3.49193619253482
"África al sur del Sahara (excluido altos ingresos)","SSA",2023,0.0252259265540005,0.0252259265540005
"Sudán del Sur","SSD",2000,NA,NA
"Sudán del Sur","SSD",2010,NA,NA
"Sudán del Sur","SSD",2023,NA,NA
"África al sur del Sahara","SSF",2000,2.68018280547932,2.68018280547932
"África al sur del Sahara","SSF",2010,3.48597996709192,3.48597996709192
"África al sur del Sahara","SSF",2023,-0.22596623624618,-0.22596623624618
"Pequeños Estados","SST",2000,2.69129723411552,2.69129723411552
"Pequeños Estados","SST",2010,0.372558449876919,0.372558449876919
"Pequeños Estados","SST",2023,1.19826822555402,1.19826822555402
"Santo Tomé y Príncipe","STP",2000,NA,NA
"Santo Tomé y Príncipe","STP",2010,NA,NA
"Santo Tomé y Príncipe","STP",2023,NA,NA
"Suriname","SUR",2000,NA,NA
"Suriname","SUR",2010,NA,NA
"Suriname","SUR",2023,NA,NA
"República Eslovaca","SVK",2000,2.82373130618714,2.82373130618714
"República Eslovaca","SVK",2010,2.11952338339778,2.11952338339778
"República Eslovaca","SVK",2023,-0.644718476327341,-0.644718476327341
"Eslovenia","SVN",2000,3.79082615967185,3.79082615967185
"Eslovenia","SVN",2010,0.045744835441468,0.045744835441468
"Eslovenia","SVN",2023,2.38443680037273,2.38443680037273
"Suecia","SWE",2000,-0.773606662944118,-0.773606662944118
"Suecia","SWE",2010,1.31671656256411,1.31671656256411
"Suecia","SWE",2023,1.48730530176458,1.48730530176458
"Eswatini","SWZ",2000,NA,NA
"Eswatini","SWZ",2010,NA,NA
"Eswatini","SWZ",2023,5.26605780846401,5.26605780846401
"Sint Maarten (Dutch part)","SXM",2000,NA,NA
"Sint Maarten (Dutch part)","SXM",2010,NA,NA
"Sint Maarten (Dutch part)","SXM",2023,NA,NA
"Seychelles","SYC",2000,47.5659812014035,29.5557547127829
"Seychelles","SYC",2010,0.410330074196168,0.410330074196168
"Seychelles","SYC",2023,26.1002948849945,26.1002948849945
"República Árabe Siria","SYR",2000,19.1246391577517,19.1246391577517
"República Árabe Siria","SYR",2010,11.2435406616423,11.2435406616423
"República Árabe Siria","SYR",2023,NA,NA
"Islas Turcas y Caicos","TCA",2000,NA,NA
"Islas Turcas y Caicos","TCA",2010,NA,NA
"Islas Turcas y Caicos","TCA",2023,NA,NA
"Chad","TCD",2000,10.4536795971987,10.4536795971987
"Chad","TCD",2010,8.84909444151636,8.84909444151636
"Chad","TCD",2023,4.21643701880336,4.21643701880336
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2000,NA,NA
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2010,NA,NA
"Asia oriental y el Pacífico (BIRF y la AIF)","TEA",2023,NA,NA
"Europa y Asia central (BIRF y la AIF)","TEC",2000,3.03570312415198,3.03570312415198
"Europa y Asia central (BIRF y la AIF)","TEC",2010,0.249312074299212,0.249312074299212
"Europa y Asia central (BIRF y la AIF)","TEC",2023,3.95108430347031,3.95108430347031
"Togo","TGO",2000,0.110612665624487,0.110612665624487
"Togo","TGO",2010,11.9526357229695,11.9526357229695
"Togo","TGO",2023,2.55702348784648,2.55702348784648
"Tailandia","THA",2000,2.75896498645049,2.75896498645049
"Tailandia","THA",2010,8.93424134640411,8.93424134640411
"Tailandia","THA",2023,-4.66930103462389,-4.66930103462389
"Tayikistán","TJK",2000,-10.5529516478288,-10.5529516478288
"Tayikistán","TJK",2010,1.17132982952035,1.17132982952035
"Tayikistán","TJK",2023,-9.1000018356071,-9.1000018356071
"Turkmenistán","TKM",2000,NA,NA
"Turkmenistán","TKM",2010,NA,NA
"Turkmenistán","TKM",2023,NA,NA
"América Latina y el Caribe (BIRF y la AIF)","TLA",2000,1.02389151364774,1.02389151364774
"América Latina y el Caribe (BIRF y la AIF)","TLA",2010,3.81468256605604,3.81468256605604
"América Latina y el Caribe (BIRF y la AIF)","TLA",2023,2.77984691450372,2.77984691450372
"Timor-Leste","TLS",2000,NA,NA
"Timor-Leste","TLS",2010,2.11815632313368,2.11815632313368
"Timor-Leste","TLS",2023,-0.821728912911382,-0.821728912911382
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2000,6.71586184145714,6.71586184145714
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2010,1.58605368271101,1.58605368271101
"Oriente Medio y Norte de África (BIRF y la AIF)","TMN",2023,-0.0130796897646235,-0.0130796897646235
"Tonga","TON",2000,1.86668999197508,1.86668999197508
"Tonga","TON",2010,4.0384341959894,4.0384341959894
"Tonga","TON",2023,1.03222188783687,1.03222188783687
"Asia meridional (BIRF y la AIF)","TSA",2000,1.46079490943978,1.46079490943978
"Asia meridional (BIRF y la AIF)","TSA",2010,5.25821785810712,5.25821785810712
"Asia meridional (BIRF y la AIF)","TSA",2023,7.46698015475205,7.46698015475205
"África al sur del Sahara (BIRF y la AIF)","TSS",2000,2.6801828054793,2.6801828054793
"África al sur del Sahara (BIRF y la AIF)","TSS",2010,3.48597996709192,3.48597996709192
"África al sur del Sahara (BIRF y la AIF)","TSS",2023,-0.22596623624618,-0.22596623624618
"Trinidad y Tobago","TTO",2000,NA,NA
"Trinidad y Tobago","TTO",2010,NA,NA
"Trinidad y Tobago","TTO",2023,NA,NA
"Túnez","TUN",2000,9.88643880032581,9.88643880032581
"Túnez","TUN",2010,26.3634240192959,26.3634240192959
"Túnez","TUN",2023,-2.400095289143,-2.400095289143
"Turquía","TUR",2000,4.49714508451962,4.49714508451962
"Turquía","TUR",2010,1.74122197358344,1.74122197358344
"Turquía","TUR",2023,2.43334352782296,2.43334352782296
"Tuvalu","TUV",2000,NA,NA
"Tuvalu","TUV",2010,NA,NA
"Tuvalu","TUV",2023,NA,NA
"Tanzanía","TZA",2000,2.19048540266864,2.19048540266864
"Tanzanía","TZA",2010,-9.738250050597,-9.738250050597
"Tanzanía","TZA",2023,10.6545434533472,10.6545434533472
"Uganda","UGA",2000,-4.60940428954763,-4.60940428954763
"Uganda","UGA",2010,18.4058468207961,18.4058468207961
"Uganda","UGA",2023,3.82117979459018,3.82117979459018
"Ucrania","UKR",2000,0.999999956816538,0.999999956816538
"Ucrania","UKR",2010,4.26053474847848,4.26053474847848
"Ucrania","UKR",2023,9.19973053842374,9.19973053842374
"Ingreso mediano alto","UMC",2000,NA,NA
"Ingreso mediano alto","UMC",2010,NA,NA
"Ingreso mediano alto","UMC",2023,NA,NA
"Uruguay","URY",2000,NA,NA
"Uruguay","URY",2010,NA,NA
"Uruguay","URY",2023,NA,NA
"Estados Unidos","USA",2000,6.37555709521133,6.37555709521133
"Estados Unidos","USA",2010,-0.0501956178765681,-0.0501956178765681
"Estados Unidos","USA",2023,2.92755862412058,2.92755862412058
"Uzbekistán","UZB",2000,NA,NA
"Uzbekistán","UZB",2010,NA,NA
"Uzbekistán","UZB",2023,1.1309068573434,1.1309068573434
"San Vicente y las Granadinas","VCT",2000,NA,NA
"San Vicente y las Granadinas","VCT",2010,NA,NA
"San Vicente y las Granadinas","VCT",2023,NA,NA
"Venezuela","VEN",2000,4.18489938213101,4.18489938213101
"Venezuela","VEN",2010,2.14400148238651,2.14400148238651
"Venezuela","VEN",2023,NA,NA
"Islas Vírgenes Británicas","VGB",2000,NA,NA
"Islas Vírgenes Británicas","VGB",2010,NA,NA
"Islas Vírgenes Británicas","VGB",2023,NA,NA
"Islas Vírgenes (EE.UU.)","VIR",2000,NA,NA
"Islas Vírgenes (EE.UU.)","VIR",2010,5.08326029798422,5.08326029798422
"Islas Vírgenes (EE.UU.)","VIR",2023,NA,NA
"Viet Nam","VNM",2000,5.01323604834769,5.01323604834769
"Viet Nam","VNM",2010,12.2831752611227,12.2831752611227
"Viet Nam","VNM",2023,4.58000008080151,4.58000008080151
"Vanuatu","VUT",2000,NA,NA
"Vanuatu","VUT",2010,5.04309340787327,5.04309340787327
"Vanuatu","VUT",2023,NA,NA
"Mundo","WLD",2000,3.51599753006981,3.51599753006981
"Mundo","WLD",2010,1.21316598443461,1.21316598443461
"Mundo","WLD",2023,2.03861840039235,2.03861840039235
"Samoa","WSM",2000,NA,NA
"Samoa","WSM",2010,7.50853303295389,7.50853303295389
"Samoa","WSM",2023,-4.62096851147113,-4.62096851147113
"Kosovo","XKX",2000,NA,NA
"Kosovo","XKX",2010,8.22228434331372,8.22228434331372
"Kosovo","XKX",2023,5.89966631848657,5.89966631848657
"Yemen, Rep. del","YEM",2000,-2.67477480803866,-2.67477480803866
"Yemen, Rep. del","YEM",2010,-13.3907698207469,-13.3907698207469
"Yemen, Rep. del","YEM",2023,NA,NA
"Sudáfrica","ZAF",2000,2.92853864920338,2.92853864920338
"Sudáfrica","ZAF",2010,-0.278889797629816,-0.278889797629816
"Sudáfrica","ZAF",2023,1.87214615048961,1.87214615048961
"Zambia","ZMB",2000,NA,NA
"Zambia","ZMB",2010,NA,NA
"Zambia","ZMB",2023,NA,NA
"Zimbabwe","ZWE",2000,NA,NA
"Zimbabwe","ZWE",2010,11.9963937566913,11.9963937566913
"Zimbabwe","ZWE",2023,13.8618147081213,13.8618147081213
